pH,Turbidity_NTU,Temperature_C,TDS_mg_L,Water_Flow_L_min,Result
8.161523107701088,2.5454347914549795,28.6563805448734,35746.187771936406,47.131047040250834,Normal
8.397168472150174,2.237461870103484,30.446106803722692,38917.48231915753,50.80086207837811,Normal
8.34595212413125,0.9535010061984199,25.291647135494642,37613.16521395827,53.88748079868977,Normal
6.140382169943688,32.35477186660296,34.520675688586444,46563.734253962095,10.253279600693585,Abnormal
7.91216189414538,2.874654990888349,28.021311792259382,35218.28194542899,49.19727316926122,Normal
6.1283499942674,16.577814247771073,35.326935320196654,49408.12618297702,20.2407223723808,Abnormal
6.870499954056704,30.651690756313208,31.316173142307914,46220.18438792897,10.636193997643772,Abnormal
8.388584466605074,0.6047237108112165,29.232296566936295,39612.46759337106,49.08453213070699,Normal
7.81199075184649,13.04715233342369,36.26582418494576,46145.55734878137,16.920357694782645,Abnormal
6.3917186678920475,22.891985692412444,36.13655533279741,48588.35710730588,13.513824189459019,Abnormal
8.304440910834439,3.1359901157305847,26.549889027336526,38304.46861577,52.58238475704091,Normal
9.399882829145739,21.630140307092955,35.724497308998615,50232.43181897382,26.307291214798493,Abnormal
7.179135271198874,12.392863888004044,33.71211493274411,50835.205825414065,33.876512787124724,Abnormal
7.9700921371229025,4.4486240608717385,27.72479439685721,35728.760073892015,47.20183201949811,Normal
9.041167445675514,17.79540332713149,34.18757705844617,46802.9358548075,23.942720656251097,Abnormal
7.907023985280014,1.0717723069334815,28.32689768320527,35126.77128674588,53.85977748236187,Normal
7.378525419789555,13.800621328216202,30.82835333646371,49785.65713237105,34.84620972249245,Abnormal
8.134156866526599,3.631883927421641,28.12942380798243,38631.86639988251,52.37582301588891,Normal
6.0341979659671425,16.815600018338344,34.46041033765796,51748.04796668384,11.141218637559593,Abnormal
7.960146657621398,0.6832796104353656,25.681019331447352,37932.47814653184,49.674015112498694,Normal
8.431891512176358,1.748215323415097,29.23326566123376,36905.01596060974,52.70921844644052,Normal
8.353777760160973,0.8274335286388709,28.001288826289297,35128.734735832266,51.87885722300813,Normal
6.9034670144539465,29.88624901974323,35.32785075930211,47746.59659910409,20.774630512832406,Abnormal
8.282573078889488,0.910790045537601,27.995448132682384,37657.846857170865,45.29247283034559,Normal
8.365954112640338,1.130378068564358,30.52909938347809,36739.42397870126,54.440593396866134,Normal
8.34671787849317,0.6617402320853394,30.613360109176995,41359.1539293354,51.9628877587814,Normal
8.173931655089634,3.658850947659665,24.39462847655649,40040.25575582252,48.19100473243255,Normal
8.242051489473827,4.062105696766318,25.213615167063285,41079.27583128539,51.16926918375742,Normal
8.097798804713909,2.1740813860675243,25.48013604897581,40811.53905196894,51.780161525590636,Normal
8.160007453114105,29.550702191759648,32.48769198080018,47447.9120252527,26.145559657162107,Abnormal
9.038953768929332,13.20985723635313,33.075834927861166,44833.8981321492,12.004500352047586,Abnormal
8.154646882668377,4.8644547201843755,25.268631463159622,41557.808175273305,46.510578917809,Normal
8.095036477091513,3.271325441234974,27.317731481840106,37902.368866089164,46.76528032005508,Normal
8.320106258688892,2.891095842056666,29.96527050222978,36067.77330039983,50.28937134027212,Normal
8.452366867482331,2.5504553875357083,27.238758499687243,40595.91115278286,53.68623167955611,Normal
7.1360504046509465,13.267759418504987,30.934359806911605,49010.24214903766,21.56689012663484,Abnormal
7.25731679289918,12.416911241167991,32.082839159231746,50937.349824741796,21.160487910039556,Abnormal
8.449383990989388,2.079117556484354,30.78629303292758,39434.34753878303,52.61027902502028,Normal
8.096141528089015,0.6680668493714649,28.24322244115616,39103.60882411758,52.90723164838963,Normal
7.329250230627304,29.007245578053375,30.39938304805878,48390.80657359489,34.518483589585735,Abnormal
7.775321830409373,31.949358011126737,30.022527845229952,43626.77033346165,10.583802408204647,Abnormal
7.781177234292826,0.5510914014533859,26.25647691482306,38632.42393697986,51.83295376606505,Normal
7.958770392204199,27.90376685557984,33.23034225237314,47175.39238019503,21.81233387516284,Abnormal
8.3994785053014,19.504890469646426,36.831116284370374,45447.547535157675,31.97447250705668,Abnormal
6.9441236403094635,32.98479933036043,36.97434036339073,46171.37451948689,22.139742491484945,Abnormal
7.82481491235395,1.2627173600874162,28.793118207877157,35974.90450864371,53.0656114786145,Normal
6.701836543451178,24.504309230683305,36.71703651024723,47047.65858205486,22.936158793876032,Abnormal
9.30614976815908,34.07787778972934,32.297349275265184,47919.8339816901,11.441189554975622,Abnormal
7.725143348549388,2.7641131636103946,25.18254544150515,35469.53534171899,45.578426765633964,Normal
8.478408443801957,0.8320845413092949,24.978406636384026,39165.54551490178,48.97594397962794,Normal
9.037714030820077,27.373777222561543,30.45397516138078,47613.892778305475,32.210091807717035,Abnormal
7.879415447568448,3.1251594429372185,26.88288639903088,37725.069298293834,52.948095487499295,Normal
7.713270263142285,4.0532816425754925,30.277357972384976,38412.0183877466,54.811861780274235,Normal
7.720335301395276,2.1857567658191206,25.346023131660694,38515.365072318695,52.79584473566753,Normal
7.986392968915453,24.182805490722586,33.585553445688724,47710.5182023693,15.174814460960668,Abnormal
7.88979926999744,2.1869176078566683,30.506704009734783,37489.709015254644,47.2076961278876,Normal
7.9170792254191165,0.8530537160401968,25.490749130562374,40872.28660512154,54.84083469199295,Normal
8.116054416942248,1.4711946237357942,28.7010123691496,38955.932285124465,45.24400781556538,Normal
7.752041274388223,2.190123286879748,30.97645785951734,36762.593412348666,47.30008837287703,Normal
7.679785921509932,32.450763723749674,33.33212690558137,51098.50011118545,27.56584432713791,Abnormal
8.763944774998677,26.04928751108165,36.779421443160686,47061.154097628896,10.039127629786822,Abnormal
8.21362531692343,3.9971611216734657,27.7281260278611,39203.618023035575,52.582631959290225,Normal
8.424190832791576,10.645297673737174,33.08139298568843,47143.224440817336,16.48337243292736,Abnormal
8.111387550730889,3.4248376884999434,25.913849503514943,40055.767978751464,53.4454939853507,Normal
9.453205430355965,29.750760907676536,35.559381318939586,45044.616013211635,17.23111929931636,Abnormal
8.335849042833319,3.332293871608681,25.14986058551695,37339.70723571873,53.94099203679134,Normal
6.941476915522842,30.324643467902337,33.180641341919724,43302.52240164954,29.34699139325391,Abnormal
6.116210880769783,14.535958692390674,30.46656428392483,45027.852369561115,22.051026452802063,Abnormal
8.206823768608716,4.777732161219003,28.24042373549821,39369.04235494394,48.351188542591416,Normal
9.377915437526159,17.61697847745102,30.650934478761926,50533.37012718646,32.50207957541202,Abnormal
7.990903681903435,3.8777663823838626,25.88470261664567,35696.08974931542,49.80586577326648,Normal
8.362990007321544,0.6140783453695589,24.95460032910739,35872.63876842287,52.68273413864518,Normal
7.958562345616604,4.115664186731818,27.131886567764184,36249.81263438034,45.761308594903,Normal
7.7055617044249525,4.1651081716502105,24.256782420234185,35189.67194752438,48.72688517012314,Normal
8.827460796794405,22.735553203744743,31.815077312060417,45711.387346840005,13.266308595586572,Abnormal
8.180892009394567,3.0652752654021422,30.64859939304347,41257.2480813567,47.49668008859186,Normal
6.637412704910448,10.59096465115841,30.293658564021452,45149.16590243385,30.529957063755663,Abnormal
8.302458566110626,21.495010594233005,32.68683066353131,51665.293213666235,24.23443402955707,Abnormal
7.924747607749905,4.261910542304927,26.454112911646178,41089.274534434895,49.2135700227707,Normal
6.110551506889747,33.78508355516642,36.69550978809636,47124.70577375791,30.06464198949532,Abnormal
7.8454599737656805,4.4481788236758,24.316530690743328,35234.72704315046,52.05575172515688,Normal
8.237708437924702,2.251407554303734,25.98643134059107,40722.10493216909,46.586051052930735,Normal
7.797630587875823,0.6372511247257224,30.678357190811056,36073.45982181256,50.394912923753374,Normal
8.075327980022246,21.25927340645463,33.95515395001311,46847.407191285536,29.959508512958813,Abnormal
9.047637076180408,34.59197313158534,32.341579021193525,50854.784556095154,21.888650937170667,Abnormal
8.577407052729741,19.003410186787978,30.24717948458167,50433.80391437274,17.78043737658484,Abnormal
7.960319758527414,1.7857043882683734,29.814335854514106,40033.32133628972,45.82381045615843,Normal
7.7461085370797464,23.47903191688136,35.886101055981456,48887.57141326667,11.773305403344336,Abnormal
6.488779391647095,13.313116818546211,34.73527556058453,48878.465114781546,34.028387135189824,Abnormal
7.591589494718507,18.65249316344464,34.05988651199692,45747.79609027058,25.07357191198654,Abnormal
8.380798848509519,20.107969202607304,32.36787254196149,48911.02094251865,19.226325544022913,Abnormal
7.9246178899526845,0.7045087115365605,26.747115751958447,39818.81677499415,53.64358249839637,Normal
8.230801415286445,2.608972888973568,29.669121120982446,35328.761767425385,49.459027063767486,Normal
8.221569007602081,3.857201956694405,27.301033319851108,36717.44376776925,46.63623821191669,Normal
6.700525854856835,22.08864116799812,30.59354411232062,49505.32872887635,10.191600816230633,Abnormal
8.367796850220362,15.40095456273999,32.9487363730585,50725.07509119209,25.655858035526595,Abnormal
7.685328230293925,21.979546940743276,31.50641310412066,45222.809191648,32.740670485914805,Abnormal
7.35995335444621,19.19398377193224,33.05795491830626,43710.72245971746,24.718288053282997,Abnormal
7.386604420632394,21.24461622053306,35.09557514881636,51030.72248325687,22.085185899328664,Abnormal
7.894537173553747,32.1051615837102,32.07574906901359,51511.28332300254,17.33722058020304,Abnormal
9.03461023642857,14.796683117968573,32.001347524674124,51235.81061566339,25.902401160238554,Abnormal
7.020819025482561,33.175863619907666,32.761333949990245,48974.1071755803,22.809094438644767,Abnormal
7.7673119719960395,3.0128191238111226,24.362764757756988,39655.25672182379,45.245869164588015,Normal
8.205844664474863,4.775278851728622,30.90560674155086,36876.44548576013,46.288698674734455,Normal
8.427456321663026,2.120857886350683,28.701904790841,39280.17964804253,51.25891376437009,Normal
8.29719312409442,4.408696076852571,30.755188374665586,37079.85200936223,51.80499302074713,Normal
6.586667257009112,17.578208898633214,30.03660729480039,44563.854338221696,11.792797221191275,Abnormal
7.77448221424472,0.8817697133833636,26.265754654829706,36918.38654481044,45.67350601468772,Normal
8.851887898112793,32.50057808495028,30.688769547993783,47908.88682466215,18.630578570042303,Abnormal
8.036899906700395,29.122081538553207,33.83571642281585,47388.14074306046,20.864899021467792,Abnormal
7.8994337833191,3.39088675192842,27.22545137622908,36334.81404464567,46.738952492194876,Normal
8.415861880342119,3.3684345567419296,27.926565800747703,39247.005324679994,52.98783235773665,Normal
7.588263394842738,33.17502419810738,36.94266965944554,50723.59347841448,27.21012546230342,Abnormal
8.460571445127933,2.232939778708664,27.752674564408842,41578.82486529433,50.41900947378358,Normal
6.328652505262965,22.56415191158606,32.33966823087243,51164.75527635247,23.5426203102501,Abnormal
7.905711842862973,23.17603659779129,33.20730820716525,51126.05495672789,33.60105234563495,Abnormal
7.847883564420422,0.884063592471956,29.406228742149473,41457.49566824107,45.21269410850387,Normal
9.268562561347668,30.43624271227979,32.888352885940364,45925.93613888529,19.699668998671736,Abnormal
8.390482740700476,2.1018770539306773,27.21395029366783,36572.233760579875,52.86345014415552,Normal
7.707357641293304,2.716812969308866,30.929721626729616,37681.969697746485,52.70407417807793,Normal
8.472505626459647,3.102260634482783,29.382911906263573,36271.18401760998,45.76953201629209,Normal
7.593270521786304,10.45581456690904,33.417687959152445,44253.20834005836,21.08450035947969,Abnormal
9.331341248981337,20.07450446912904,33.36681022920287,48785.93719052837,33.89797072388298,Abnormal
8.50538737638731,34.85348403052919,30.30221615057908,46962.910765315144,13.07508237809364,Abnormal
8.270595829778395,2.6306229685125455,28.486123213622502,39644.761604116975,51.496466489923684,Normal
6.107283757720321,27.939944141454404,31.572309282906964,46423.78006756806,20.473694754686885,Abnormal
7.414491125778616,12.526145275266167,33.62655136367171,45177.04445432955,28.053580886397647,Abnormal
8.451599153251351,2.9328580472454795,27.8633478714214,39034.018521167694,54.39067698512896,Normal
7.4892266705682635,24.459672925160227,31.684848982827535,50135.689771304555,26.714316168072852,Abnormal
6.040671889678352,14.894449642088652,31.05034065285789,47791.78614047695,25.17723946796885,Abnormal
8.46314286160207,3.2905966901069155,26.109645119148993,39862.875295980986,52.765968527917416,Normal
7.869871288542621,2.8324834356368154,30.062447226502858,40207.624048008736,45.39426811368506,Normal
8.252521933187838,20.59345634121907,36.775020243915215,50076.5037944563,13.287227997449541,Abnormal
8.40977019406106,2.6337822308929635,24.896320872704408,39064.118451946306,54.911686261369766,Normal
6.458057812514224,13.810400333260436,31.72675205165136,49583.46841306326,25.026854170005826,Abnormal
6.13866588871925,12.535520711230413,36.6873428055275,43470.320913574215,26.305606488636812,Abnormal
7.956624051977389,1.8194484726412905,25.721704098691557,37061.26031679342,53.32134177957742,Normal
8.305477214253067,25.17735090221952,35.59099934158202,51864.906905267875,25.910034254585177,Abnormal
6.79544369542103,29.232622341033494,34.27157604634349,48245.26151575141,29.04495478444243,Abnormal
8.454327763130015,3.807819697117486,24.75020407937843,40599.412597612325,51.83258763659596,Normal
8.499304262463497,25.274524721274794,34.6295942774929,47160.66004900546,12.177319169894288,Abnormal
8.862419756612576,17.656340519665292,31.302709924923942,49688.73878858443,16.894189206283926,Abnormal
6.211232293966973,21.294191968430727,32.67357747757027,45971.93558384348,20.275526881638644,Abnormal
7.996126960204355,1.3465452187569258,27.519042730647353,39131.61466808361,53.44783228116888,Normal
8.178319983048869,3.767411001751977,30.136575218608414,37968.9146991167,54.979341105333376,Normal
8.210460770323822,18.10834382788439,33.81518843227857,51045.90739007083,22.150012344940073,Abnormal
8.475667702211647,0.7325677452587347,27.641144507783952,39950.67044019379,53.74701672684199,Normal
8.413343628610464,26.020657867255157,34.49795639674634,45520.33596595441,21.101093730055073,Abnormal
8.21613823232756,0.7590144200748993,26.872777788927632,37976.49453128463,51.340057030996114,Normal
6.620024263065851,11.70430773463734,33.62088339509127,47023.49989425783,17.558331233787342,Abnormal
7.8934818327203615,0.8660695128885489,25.309306239902664,39035.61532859977,52.081720886452814,Normal
8.16821621103365,10.479806920576417,36.69630234758421,43572.76818357978,24.43197573082828,Abnormal
8.14416064927957,4.198370266806603,25.959853655621988,41400.091645923494,45.67837059105172,Normal
8.172714354550594,3.88568538246956,25.99566618085693,35980.792230365165,47.87038133174913,Normal
7.73618183112843,4.078337876459166,29.285960789715332,38155.87559982893,49.79875620303909,Normal
8.137368223474624,3.303007141185501,27.642153906326552,39876.55576713825,53.7009887390093,Normal
8.599472824199934,28.108470428218528,36.601530864212954,45584.24162276118,33.54314279047313,Abnormal
8.277961692209205,4.5552110472094505,30.14040378569176,38468.43921344339,48.68526343723761,Normal
6.410578661368381,10.641051645160893,30.084845422507254,51156.29122468933,26.73000657345196,Abnormal
7.811595088521633,4.145510276056314,26.66623599641715,40925.16604214163,47.97349007372551,Normal
8.860542194868728,16.870150888703403,30.146614727216388,47133.158898372625,27.556469150791607,Abnormal
8.3060991458143,26.255027309953835,35.499561326561626,51196.93145479524,20.044470016358105,Abnormal
7.994226506175402,1.936911369156867,26.492677081284924,39132.064597603654,53.25816750564763,Normal
6.847157555518846,17.12182254904807,34.81694294260579,49577.38868482657,28.589847904413993,Abnormal
7.553125767565999,13.659349804056227,34.95376654318641,48043.96567882396,30.84124904843964,Abnormal
8.41777260636266,4.93987810325529,26.978055070314916,38879.24601761055,50.82170460176273,Normal
7.138165224786432,15.866052046386338,33.230902320938526,51012.32247716022,24.554968664852847,Abnormal
8.41312739198043,16.414069592534094,34.761594454458475,44032.91984682296,22.914315711149477,Abnormal
6.199803996312602,22.424087072645754,32.57816671354794,50573.02797776284,10.688417996736638,Abnormal
8.545091744182077,12.602741234604158,34.29057707746168,47709.966680752674,18.869282295899605,Abnormal
7.720580913595029,23.34006366817196,33.41497830748454,49990.39501259663,20.760685258024754,Abnormal
7.188075673899821,30.99653257166801,31.21876534733859,48858.76120435859,12.845959836915036,Abnormal
7.922917171389289,3.8954429333810707,27.4890953925034,35598.559715981275,53.672942009598025,Normal
8.033928802519023,1.0317417242974531,28.99344710119187,36617.5235761165,52.23420113688585,Normal
7.891649512533578,4.56148808005805,27.759745792729834,35185.72542711674,53.37013328363672,Normal
8.073226150076767,23.500297865112763,35.099434740131294,51851.693254437,13.553428094836441,Abnormal
7.786313141594643,3.3163696207140636,24.28608031386535,39167.69512124031,48.5012525916673,Normal
8.990347826793528,24.057420396947744,33.5409688506628,51704.139537332536,27.31232066673063,Abnormal
8.210045977084171,3.6664603672101066,24.902158053374546,37536.75729381643,46.67033946092075,Normal
6.75486303339201,25.48969887244574,34.45324155295763,45629.96407415708,22.222445794811286,Abnormal
7.94377242828171,15.798677402899386,36.85979230551195,43244.506791030035,16.440180508343047,Abnormal
8.26974337707803,4.829776468135439,26.442077865800968,37020.8561573949,51.93682225781489,Normal
9.42010964477461,11.444514024909166,31.291333771935477,50464.55198372962,19.878443581607964,Abnormal
8.416873039938794,0.5819982154319738,25.465445263356973,36895.212712004875,54.556514982297536,Normal
9.021667773501388,13.427742643224976,31.975309522852402,44034.3969735361,20.189605214345423,Abnormal
8.189482315777903,4.142125199653311,28.158915007464948,35774.42215868645,51.9742026724684,Normal
8.123720462684805,3.6780900222042328,29.38645053234356,35824.25758023099,48.00963566946816,Normal
7.8589725452273385,3.7156816521502805,29.485571089188,35032.42416103222,47.3360775104991,Normal
8.028306338428504,0.6193008974372982,25.444336028840546,35255.84767493667,48.96242018902659,Normal
8.432436601442898,11.506684757239022,33.216127378841904,51670.54990792195,12.605620070208692,Abnormal
9.456773473076202,12.141456239910763,36.20847430146489,50181.22743654305,24.84151978021346,Abnormal
6.104907564554373,31.550362056815565,35.634922997765386,51444.743366036346,19.73704737256051,Abnormal
7.951484784861061,3.4641213422852526,25.23907338993723,36469.3391516691,53.83785884963426,Normal
